ID,WORD,CREATE_TIME,CATEGORY,TYPE,VISIBLE,IS_REGEX,STRICT_MATCHER
3485292,QQ,2017/9/1 17:41:58,,2,1,0,0
3485295,Q,2017/9/1 17:42:17,,2,1,0,0
3742253,爱义行,2017/9/8 09:26:43,,2,1,0,0
3742575,收益,2017/9/8 10:26:12,,2,1,0,0
3746921,微盒,2017/9/9 13:25:43,涉黄,1,1,0,0
3747715,借钱,2017/9/9 17:04:42,,2,1,0,0
3784558,我操,2017/9/14 09:03:35,default,1,1,0,0
3792170,註冊,2017/9/14 18:46:50,,3,1,0,0
3802354,皇冠,2017/9/15 17:35:19,,2,1,0,0
3802356,充值,2017/9/15 17:35:25,,2,1,0,0
3802459,銃値,2017/9/15 17:38:26,,2,1,0,0
3802513,譄送,2017/9/15 17:41:59,,2,1,0,0
3806724,蔬果超市,2017/9/18 08:58:47,,2,1,0,0
3806726,万家隆超市,2017/9/18 08:58:54,,2,1,0,0
3829658,金正男,2017/9/18 15:30:03,,2,1,0,0
3829660,加会员,2017/9/18 15:30:10,,2,1,0,0
3840631,痛经,2017/9/19 16:55:14,,2,1,0,0
3841027,外阴,2017/9/19 17:49:48,,2,1,0,0
3842828,贵宾卡,2017/9/20 09:54:18,,2,1,0,0
3842832,前.*免费,2017/9/20 09:55:11,,3,1,1,0
3842840,进店.*就送,2017/9/20 09:56:19,,3,1,1,0
3860138,亚欧币,2017/9/22 08:47:11,default,1,1,0,0
3860140,比特币,2017/9/22 08:47:16,default,1,1,0,0
3872418,全场,2017/9/22 17:46:19,,2,1,0,0
3942503,威尼斯人,2017/9/28 11:12:29,,3,1,0,0
3878378,套利,2017/9/25 11:53:40,,3,1,0,0
3943723,熟男,2017/9/28 14:57:52,,2,1,0,0
3877906,敢死队,2017/9/25 10:57:42,default,1,1,0,0
3882344,个人.*(放款|下款),2017/9/25 15:47:51,,3,1,1,0
3882349,(放款|下款).*个人,2017/9/25 15:48:11,,3,1,1,0
3940093,重仓,2017/9/27 16:51:55,,3,1,0,0
3941969,星月体育,2017/9/28 10:16:44,default,1,1,0,0
3943739,哥哥,2017/9/28 14:59:12,,2,1,0,0
3943742,小女子,2017/9/28 14:59:21,,2,1,0,0
3943782,波波,2017/9/28 15:02:46,,2,1,0,0
4715134,葡京,2017/9/29 17:18:06,,3,1,0,0
4711942,庄鼓,2017/9/29 10:59:57,default,1,1,0,0
4711946,妖鼓,2017/9/29 11:00:02,default,1,1,0,0
4717155,贵宾卡,2017/9/30 11:04:33,,3,1,0,0
4717169,佳境眼镜店,2017/9/30 11:06:07,default,1,1,0,0
4729768,街机,2017/10/8 09:05:59,,2,1,0,0
4729774,捕鱼,2017/10/8 09:06:10,,2,1,0,0
5840056,优惠,2017/10/9 10:03:55,,2,1,0,0
6205232,圣欧顿,2017/10/10 16:04:05,default,1,1,0,0
6460382,漲停,2017/10/11 15:36:33,,2,1,0,0
6460396,代理发票,2017/10/11 15:38:31,,2,1,0,0
6460403,做账抵扣,2017/10/11 15:39:04,,2,1,0,0
6460405,各类发票,2017/10/11 15:39:14,,2,1,0,0
6460443,办理真发票,2017/10/11 15:42:17,,2,1,0,0
6460445,普通发票,2017/10/11 15:42:31,,2,1,0,0
6460450,增值发票,2017/10/11 15:42:56,,2,1,0,0
6460453,验后付款,2017/10/11 15:43:35,,2,1,0,0
6581972,建材.*工程.*电子.*商品税票.*做账凭证.*验后付款,2017/10/11 18:32:02,,2,1,1,0
6582042,国地.*普通.*增值.*税据,2017/10/11 18:32:02,,2,1,1,0
6581973,开发票.*查真伪.*验后付,2017/10/11 18:32:02,,2,1,1,0
6581974,相片.*地址,2017/10/11 18:32:02,,2,1,1,0
6581975,普通.*增值.*点数低,2017/10/11 18:32:02,,2,1,1,0
6581976,碰困难.*贷1到50万,2017/10/11 18:32:02,,2,1,1,0
6581977,急售.*各系列.*小轿车,2017/10/11 18:32:02,,2,1,1,0
6581978,买房,2017/10/11 18:32:02,,2,1,1,0
6581979,广告.*工程款.*建材费.*住宿.*增值.*行业票据,2017/10/11 18:32:02,,2,1,1,0
6581980,奥迪.*奔驰.*凯美瑞.*大众,2017/10/11 18:32:02,,2,1,1,0
6581981,各行业.*票据.*财务做账,2017/10/11 18:32:02,,2,1,1,0
6581982,国外.*王岐山.*子女,2017/10/11 18:32:02,,2,1,1,0
6581983,国外.*徐才厚.*子女,2017/10/11 18:32:02,,2,1,1,0
6581984,阳光城,2017/10/11 18:32:02,,2,1,1,0
6581985,办理.*专业办理IS.*客户验厂,2017/10/11 18:32:02,,2,1,1,0
6581986,偷拍.*朋友.*传开.*,2017/10/11 18:32:02,,2,1,1,0
6581987,扣十七点增值税.*普通国地税.*广告.*服务业,2017/10/11 18:32:02,,2,1,1,0
6581988,国税.*地税.*票,2017/10/11 18:32:02,,2,1,1,0
6581989,各行业税票.*提供.*验后.*付款,2017/10/11 18:32:02,,2,1,1,0
6581990,软中.*硬中.*芙王,2017/10/11 18:32:02,,2,1,1,0
6581991,高价回收.*增值票,2017/10/11 18:32:02,,2,1,1,0
6581992,各种.*增值.*国地.*税票,2017/10/11 18:32:02,,2,1,1,0
6581993,各省.*票开.*税率低,2017/10/11 18:32:02,,2,1,1,0
6581994,开发票.*验后付款,2017/10/11 18:32:02,,2,1,1,0
6581995,帮.*做账.*收据报销,2017/10/11 18:32:02,,2,1,1,0
6581996,郭伯雄.*国外.*子女,2017/10/11 18:32:02,,2,1,1,0
6581997,新春,2017/10/11 18:32:02,,2,1,1,0
6581998,各行业.*国地.*做账抵扣,2017/10/11 18:32:02,,2,1,1,0
6581999,票据.*代理.*做帐抵扣,2017/10/11 18:32:02,,2,1,1,0
6582000,普通.*增值.*做账抵扣,2017/10/11 18:32:02,,2,1,1,0
6582001,竟然做出了这样的事.*看你干的好事.*看吧,2017/10/11 18:32:02,,2,1,1,0
6582002,国税.*地税票.*进出口退税单,2017/10/11 18:32:02,,2,1,1,0
6582003,多余进项.*增值税.*普通.*发票,2017/10/11 18:32:02,,2,1,1,0
6582004,机打通用.*商品销售.*建材.*机械设备.*工程.*增票.*验后结算,2017/10/11 18:32:02,,2,1,1,0
6582005,股市.*机构合作.*赢利.*三七分,2017/10/11 18:32:02,,2,1,1,0
6582006,本地.*正规.*普通.*增值,2017/10/11 18:32:02,,2,1,1,0
6582007,国税.*地专税.*保真.*验证后付款,2017/10/11 18:32:02,,2,1,1,0
6582008,精算师.*包通过,2017/10/11 18:32:02,,2,1,1,0
6582009,开办.*正规.*企业.*税票,2017/10/11 18:32:02,,2,1,1,0
6582010,建材.*机械设备.*化工.*塑胶.*电子.*五金.*增票,2017/10/11 18:32:02,,2,1,1,0
6582011,国外.*习近平.*子女,2017/10/11 18:32:02,,2,1,1,0
6582012,国地.*税票,2017/10/11 18:32:02,,2,1,1,0
6582013,普通.*增值.*办理,2017/10/11 18:32:02,,2,1,1,0
6582014,代.*开.*发.*票,2017/10/11 18:32:02,,2,1,1,0
6582015,普通.*广告.*服务.*商品.*增值17%,2017/10/11 18:32:02,,2,1,1,0
6582016,凭户口.*贷5到100万,2017/10/11 18:32:02,,2,1,1,0
6582017,可以提供.*正规发票,2017/10/11 18:32:02,,2,1,1,0
6582018,黄鹤楼.*九五之尊.*和天下.*中华,2017/10/11 18:32:02,,2,1,1,0
6582019,国外.*吴邦国.*子女,2017/10/11 18:32:02,,2,1,1,0
6582020,开盘,2017/10/11 18:32:02,,2,1,1,0
6582021,发票.*代办,2017/10/11 18:32:02,,2,1,1,0
6582022,广告.*服务.*普通.*增值,2017/10/11 18:32:02,,2,1,1,0
6582023,代办.*普通.*增值.*国地.*验后付款,2017/10/11 18:32:02,,2,1,1,0
6582024,国外.*俞正声.*子女,2017/10/11 18:32:02,,2,1,1,0
6582025,本市.*各行业.*发票,2017/10/11 18:32:02,,2,1,1,0
6582026,看守所.*监狱.*放人.*取保,2017/10/11 18:32:02,,2,1,1,0
6582027,高仿软中.*苏烟.*质高价廉,2017/10/11 18:32:02,,2,1,1,0
6582028,国税贸易.*普增.*地税服务.*酒店,2017/10/11 18:32:02,,2,1,1,0
6582029,国税地税票.*代报进出口退税单,2017/10/11 18:32:02,,2,1,1,0
6582030,各行业.*正规发票,2017/10/11 18:32:02,,2,1,1,0
6582031,国地.*增值.*陆海运.*广告.*酒店.*建工,2017/10/11 18:32:02,,2,1,1,0
6582032,?海关扣押.*SUV车,2017/10/11 18:32:02,,2,1,1,0
6582033,国税.*地税通用机打.*增值.*普通,2017/10/11 18:32:02,,2,1,1,0
6582034,普通.*国地.*增值.*优惠.*验后付款,2017/10/11 18:32:02,,2,1,1,0
6582035,办理小额贷款.*免担保.*手续简单,2017/10/11 18:32:02,,2,1,1,0
6582036,国地.*发票,2017/10/11 18:32:02,,2,1,1,0
6582037,难处.*贷1到5O万,2017/10/11 18:32:02,,2,1,1,0
6582038,亲人.*关押.*疏通关系,2017/10/11 18:32:02,,2,1,1,0
6582039,新年.*聚会.*照片,2017/10/11 18:32:02,,2,1,1,0
6582040,海关扣押.*奔驰,2017/10/11 18:32:02,,2,1,1,0
6582041,奥迪.*大众.*别克.*本田.*丰田,2017/10/11 18:32:02,,2,1,1,0
6582278,公司代开.*全国各地.*正规.*机打发票.*税点低.*保真,2017/10/11 18:32:41,,2,1,1,0
6582279,提供蚌埠.*优惠发票,2017/10/11 18:32:41,,2,1,1,0
6582280,制作.*同样.*卡,2017/10/11 18:32:41,,2,1,1,0
6582281,资金.*办理.*小额贷款.*免担保.*手续简单,2017/10/11 18:32:41,,2,1,1,0
6582282,优惠提供.*各类发票,2017/10/11 18:32:41,,2,1,1,0
6582283,制作.*一样.*卡,2017/10/11 18:32:41,,2,1,1,0
6582284,提供.*普通.*增值.*票据,2017/10/11 18:32:41,,2,1,1,0
6582285,改签.*400.*手续费,2017/10/11 18:32:41,,2,1,1,0
6582286,中高档.*烟.*软中.*硬中,2017/10/11 18:32:41,,2,1,1,0
6582287,投.*票.*地址,2017/10/11 18:32:41,,2,1,1,0
6582288,本公司诚邀.*办理白金信用卡.*额度.*手续简单,2017/10/11 18:32:41,,2,1,1,0
6582289,做账.*国地.*增7%.*普1%,2017/10/11 18:32:41,,2,1,1,0
6582290,商品.*建筑.*服务.*真票据,2017/10/11 18:32:41,,2,1,1,0
6582291,提供.*国地.*票,2017/10/11 18:32:41,,2,1,1,0
6582292,增值税.*发票.*回收.*抵扣.*十七点专用.*普通国地.*通用机打,2017/10/11 18:32:41,,2,1,1,0
6582293,曼哈顿.*盛大开业.*火车站旁,2017/10/11 18:32:41,,2,1,1,0
6582294,优惠办理.*普通商品销售.*广告费.*增值,2017/10/11 18:32:41,,2,1,1,0
6582295,退票.*手续费,2017/10/11 18:32:41,,2,1,1,0
6582296,做账充账.*税票,2017/10/11 18:32:41,,2,1,1,0
6582297,增值.*普通税,2017/10/11 18:32:41,,2,1,1,0
6582298,营改增.*建材.*工程.*餐饮.*票据,2017/10/11 18:32:41,,2,1,1,0
6582299,严道腾|映山紅革命|赵紫阳,2017/10/11 18:32:41,,2,1,1,0
6582300,增值票.*验后付款,2017/10/11 18:32:41,,2,1,1,0
6582301,曾.*直.*国.*地,2017/10/11 18:32:41,,2,1,1,0
6582302,担保.*私借.*无抵押.*仅凭身份证,2017/10/11 18:32:41,,2,1,1,0
6582303,软中华.*九五之尊.*和天下.*木盒,2017/10/11 18:32:41,,2,1,1,0
6582304,抵押贷款,2017/10/11 18:32:41,,2,1,1,0
6582305,正规.*银.*行.*下.*款.*极速到账.*额度.*万,2017/10/11 18:32:41,,2,1,1,0
6582306,税.*国.*开.*据|据.*以备,2017/10/11 18:32:41,,2,1,1,0
6582307,资金周转.*办理,2017/10/11 18:32:41,,2,1,1,0
6582308,提供.*各类.*发票,2017/10/11 18:32:41,,2,1,1,0
6582309,增值.*普通.*票据,2017/10/11 18:32:41,,2,1,1,0
6582310,十七点增值税.*普通,2017/10/11 18:32:41,,2,1,1,0
6582311,增值17%.*普通商品.*建筑建材,2017/10/11 18:32:41,,2,1,1,0
6582312,航班.*故障.*退款,2017/10/11 18:32:41,,2,1,1,0
6582313,正规.*机械设备.*商品.*建筑.*增值17%,2017/10/11 18:32:41,,2,1,1,0
6582314,增值税.*普通.*国地税,2017/10/11 18:32:41,,2,1,1,0
6582315,正.*规.*税.*漂,2017/10/11 18:32:41,,2,1,1,0
6582316,4G快讯.*营业厅,2017/10/11 18:32:41,,2,1,1,0
6582317,商业.*广告.*运费.*票据,2017/10/11 18:32:41,,2,1,1,0
6582318,做账.*报销,2017/10/11 18:32:41,,2,1,1,0
6582319,?优质项目.*放貸合作.*财力支持.*資金困难.*資金到位快.*利息低,2017/10/11 18:32:41,,2,1,1,0
6582320,小额贷款.*免担保.*手续简单,2017/10/11 18:32:41,,2,1,1,0
6582321,资金需要.*当日办好,2017/10/11 18:32:41,,2,1,1,0
6582322,各行业.*正规.*发票.*对外代开.*抵扣.*冲帐.*先验证后付,2017/10/11 18:32:41,,2,1,1,0
6582323,运输.*建筑.*商品.*国地.*票,2017/10/11 18:32:41,,2,1,1,0
2225709,借条,2017/7/26 16:10:53,,2,1,0,0
2262129,达雅电器,2017/7/27 11:07:15,钓鱼敏感词,1,1,0,0
2263088,屌爆了,2017/7/27 14:58:28,,2,1,0,0
2263089,安全预防,2017/7/27 14:58:28,,2,1,0,0
2263090,台湾地位未定,2017/7/27 14:58:28,,2,1,0,0
2263091,中台办,2017/7/27 14:58:28,,2,1,0,0
2263092,九二共识,2017/7/27 14:58:28,,2,1,0,0
2263093,一国两制,2017/7/27 14:58:28,,2,1,0,0
2263094,法律冲突,2017/7/27 14:58:28,,2,1,0,0
2263095,杀,2017/7/27 14:58:28,,2,1,0,0
2263096,三权分立,2017/7/27 14:58:28,,2,1,0,0
2263097,乌克兰分裂分子,2017/7/27 14:58:28,,2,1,0,0
2263098,检察长,2017/7/27 14:58:28,,2,1,0,0
2263099,最新技术,2017/7/27 14:58:28,,2,1,0,0
2263100,高丽,2017/7/27 14:58:28,,2,1,0,0
2263101,最著名,2017/7/27 14:58:28,,2,1,0,0
2263102,刑事诉讼,2017/7/27 14:58:28,,2,1,0,0
2263103,尖阁群岛,2017/7/27 14:58:28,,2,1,0,0
2263104,安全无副作用,2017/7/27 14:58:28,,2,1,0,0
2263105,淫家,2017/7/27 14:58:28,,2,1,0,0
2263106,漫游,2017/7/27 14:58:28,,2,1,0,0
2263107,碧莲,2017/7/27 14:58:28,,2,1,0,0
2263108,戒毒,2017/7/27 14:58:28,,2,1,0,0
2263109,歹徒,2017/7/27 14:58:28,,2,1,0,0
2263110,中共中央台湾工作办公室,2017/7/27 14:58:28,,2,1,0,0
2263111,齐B短裙,2017/7/27 14:58:28,,2,1,0,0
2263112,殖民地,2017/7/27 14:58:28,,2,1,0,0
2263113,你妈的,2017/7/27 14:58:28,,2,1,0,0
2263114,台湾主权独立,2017/7/27 14:58:28,,2,1,0,0
2263115,前苏联,2017/7/27 14:58:28,,2,1,0,0
2263116,智障者,2017/7/27 14:58:28,,2,1,0,0
2263117,独眼龙,2017/7/27 14:58:28,,2,1,0,0
2263118,精神病患者,2017/7/27 14:58:28,,2,1,0,0
2263119,玛拉戈壁,2017/7/27 14:58:28,,2,1,0,0
2263120,PK,2017/7/27 14:58:28,,2,1,0,0
2263121,天王,2017/7/27 14:58:28,,2,1,0,0
2263122,维独,2017/7/27 14:58:28,,2,1,0,0
2263123,傻子,2017/7/27 14:58:28,,2,1,0,0
2263124,国务院台湾事务办公室,2017/7/27 14:58:28,,2,1,0,0
2263125,东突厥斯坦,2017/7/27 14:58:28,,2,1,0,0
2263126,击毙,2017/7/27 14:58:28,,2,1,0,0
2263127,管辖权冲突,2017/7/27 14:58:28,,2,1,0,0
2263128,吃翔,2017/7/27 14:58:28,,2,1,0,0
2263129,党外人士,2017/7/27 14:58:28,,2,1,0,0
2263130,不突厥族,2017/7/27 14:58:28,,2,1,0,0
2263131,乌克兰东部民间武装,2017/7/27 14:58:28,,2,1,0,0
2263132,出入境,2017/7/27 14:58:28,,2,1,0,0
2263133,太阳花学运,2017/7/27 14:58:28,,2,1,0,0
2263134,?装逼,2017/7/27 14:58:28,,2,1,0,0
2263135,台湾住民自决,2017/7/27 14:58:28,,2,1,0,0
2263136,阿拉伯民兵,2017/7/27 14:58:28,,2,1,0,0
2263137,司法主权,2017/7/27 14:58:28,,2,1,0,0
2263138,买了个婊,2017/7/27 14:58:28,,2,1,0,0
2263139,女神,2017/7/27 14:58:28,,2,1,0,0
2263140,人大常委,2017/7/27 14:58:28,,2,1,0,0
2263141,文书查证,2017/7/27 14:58:28,,2,1,0,0
2263142,部族武装,2017/7/27 14:58:28,,2,1,0,0
2263143,特么的,2017/7/27 14:58:28,,2,1,0,0
2263144,强奸犯,2017/7/27 14:58:28,,2,1,0,0
2263145,滚粗,2017/7/27 14:58:28,,2,1,0,0
2263146,艾滋病,2017/7/27 14:58:28,,2,1,0,0
2263147,中山纪念馆,2017/7/27 14:58:28,,2,1,0,0
2263148,庸医,2017/7/27 14:58:28,,2,1,0,0
2263149,药到病除,2017/7/27 14:58:28,,2,1,0,0
2263150,犯罪嫌疑人,2017/7/27 14:58:28,,2,1,0,0
2263151,蛮子,2017/7/27 14:58:28,,2,1,0,0
2263152,视察,2017/7/27 14:58:28,,2,1,0,0
2263153,开除,2017/7/27 14:58:28,,2,1,0,0
2263154,极端组织,2017/7/27 14:58:28,,2,1,0,0
2263155,沪台合资,2017/7/27 14:58:28,,2,1,0,0
2263156,回回,2017/7/27 14:58:28,,2,1,0,0
2263157,司法协助,2017/7/27 14:58:28,,2,1,0,0
2263158,智力障碍者,2017/7/27 14:58:28,,2,1,0,0
2263159,治愈率,2017/7/27 14:58:28,,2,1,0,0
2263160,涉台,2017/7/27 14:58:28,,2,1,0,0
2263161,八荣八耻,2017/7/27 14:58:28,,2,1,0,0
2263162,表砸,2017/7/27 14:58:28,,2,1,0,0
2263163,巨星,2017/7/27 14:58:28,,2,1,0,0
2263164,伊斯兰教,2017/7/27 14:58:28,,2,1,0,0
2263165,国父纪念馆,2017/7/27 14:58:28,,2,1,0,0
2263166,台联,2017/7/27 14:58:28,,2,1,0,0
2263167,一体化,2017/7/27 14:58:28,,2,1,0,0
2263168,新宪,2017/7/27 14:58:28,,2,1,0,0
2263169,JB,2017/7/27 14:58:28,,2,1,0,0
2263170,幕僚,2017/7/27 14:58:28,,2,1,0,0
2263171,弱智,2017/7/27 14:58:28,,2,1,0,0
2263172,私渡,2017/7/27 14:58:28,,2,1,0,0
2263173,民事诉讼,2017/7/27 14:58:28,,2,1,0,0
2263174,严重传染病患者,2017/7/27 14:58:28,,2,1,0,0
2263175,撕逼,2017/7/27 14:58:28,,2,1,0,0
2263176,一带一路,2017/7/27 14:58:28,,2,1,0,0
2263177,逗比,2017/7/27 14:58:28,,2,1,0,0
2263178,陆委会,2017/7/27 14:58:28,,2,1,0,0
2263179,最好,2017/7/27 14:58:28,,2,1,0,0
2263180,已撸,2017/7/27 14:58:28,,2,1,0,0
2263181,绿茶婊,2017/7/27 14:58:28,,2,1,0,0
2263182,日了狗,2017/7/27 14:58:28,,2,1,0,0
2263183,行政院,2017/7/27 14:58:28,,2,1,0,0
2263184,药之王,2017/7/27 14:58:28,,2,1,0,0
2263185,法理台独,2017/7/27 14:58:28,,2,1,0,0
2263186,被告,2017/7/27 14:58:28,,2,1,0,0
2263187,村官,2017/7/27 14:58:28,,2,1,0,0
2263189,中台合资,2017/7/27 14:58:28,,2,1,0,0
2263190,宪改,2017/7/27 14:58:28,,2,1,0,0
2263191,引渡,2017/7/27 14:58:28,,2,1,0,0
2263192,达菲鸡,2017/7/27 14:58:28,,2,1,0,0
2263193,哇噻,2017/7/27 14:58:28,,2,1,0,0
2263194,疗效最佳,2017/7/27 14:58:28,,2,1,0,0
2263195,最先进,2017/7/27 14:58:28,,2,1,0,0
2263196,浮尸国,2017/7/27 14:58:28,,2,1,0,0
2263197,反共爱国同盟,2017/7/27 14:58:28,,2,1,0,0
2263198,穆斯林,2017/7/27 14:58:28,,2,1,0,0
2263199,老板,2017/7/27 14:58:28,,2,1,0,0
2263200,台语,2017/7/27 14:58:28,,2,1,0,0
2263201,著名演员,2017/7/27 14:58:28,,2,1,0,0
2263202,小三通,2017/7/27 14:58:28,,2,1,0,0
2263203,国共两党,2017/7/27 14:58:28,,2,1,0,0
2263204,影后,2017/7/27 14:58:28,,2,1,0,0
2263205,法克鱿,2017/7/27 14:58:28,,2,1,0,0
1932228,弹药,2017/6/14 09:25:02,,3,1,0,0
1957638,奢侈品,2017/6/21 10:52:56,,2,1,0,0
2263288,非中共人士,2017/7/27 14:58:28,,2,1,0,0
1977257,审核,2017/6/28 10:58:38,,2,1,0,0
1977271,体验,2017/6/28 11:00:31,,2,1,0,0
1986167,华洋电器,2017/6/30 11:45:14,,3,1,0,0
2001439,享.*折,2017/7/6 09:51:45,,3,1,1,0
2001455,扫码,2017/7/6 09:53:28,,2,1,0,0
2021874,搞死他,2017/7/13 11:32:54,default,1,1,0,0
2021878,操B,2017/7/13 11:33:15,default,1,1,0,0
2021883,玩死他,2017/7/13 11:33:46,default,1,1,0,0
2021887,玩他妈,2017/7/13 11:34:02,default,1,1,0,0
2180354,(开|開).*(发|發).*票,2017/7/26 11:23:36,,3,1,1,0
2263206,台湾当局,2017/7/27 14:58:28,,2,1,0,0
2263207,偷渡,2017/7/27 14:58:28,,2,1,0,0
2263208,草泥马,2017/7/27 14:58:28,,2,1,0,0
2263209,聋子,2017/7/27 14:58:28,,2,1,0,0
2263210,司法互助,2017/7/27 14:58:28,,2,1,0,0
2263211,桂台合资,2017/7/27 14:58:28,,2,1,0,0
2263212,主权,2017/7/27 14:58:28,,2,1,0,0
2263213,议会,2017/7/27 14:58:28,,2,1,0,0
2263214,社会主义荣辱观,2017/7/27 14:58:28,,2,1,0,0
2263215,占中,2017/7/27 14:58:28,,2,1,0,0
2263216,哈马斯,2017/7/27 14:58:28,,2,1,0,0
2263217,产妇,2017/7/27 14:58:28,,2,1,0,0
2263218,最先进制法,2017/7/27 14:58:28,,2,1,0,0
2263219,台湾省,2017/7/27 14:58:28,,2,1,0,0
2263220,呆子,2017/7/27 14:58:28,,2,1,0,0
2263221,盲人,2017/7/27 14:58:28,,2,1,0,0
2263222,孕,2017/7/27 14:58:28,,2,1,0,0
2263223,原告,2017/7/27 14:58:28,,2,1,0,0
2263224,修宪,2017/7/27 14:58:28,,2,1,0,0
2263225,宰,2017/7/27 14:58:28,,2,1,0,0
2263226,本屌,2017/7/27 14:58:28,,2,1,0,0
2263227,残废人,2017/7/27 14:58:28,,2,1,0,0
2263228,台湾同胞,2017/7/27 14:58:28,,2,1,0,0
2263229,牺牲,2017/7/27 14:58:28,,2,1,0,0
2263230,装逼,2017/7/27 14:58:28,,2,1,0,0
2263231,男神,2017/7/27 14:58:28,,2,1,0,0
2263232,国台办,2017/7/27 14:58:28,,2,1,0,0
2263233,旅行证件,2017/7/27 14:58:28,,2,1,0,0
2263234,追星,2017/7/27 14:58:28,,2,1,0,0
2263235,十字军,2017/7/27 14:58:28,,2,1,0,0
2263236,台湾团结联盟,2017/7/27 14:58:28,,2,1,0,0
2263237,装13,2017/7/27 14:58:28,,2,1,0,0
2263238,护照,2017/7/27 14:58:28,,2,1,0,0
2263239,乌克兰亲俄武装,2017/7/27 14:58:28,,2,1,0,0
2263240,白皮书,2017/7/27 14:58:28,,2,1,0,0
2263241,呆逼,2017/7/27 14:58:28,,2,1,0,0
2263242,非党人士,2017/7/27 14:58:28,,2,1,0,0
2263243,最佳,2017/7/27 14:58:28,,2,1,0,0
2263244,去中国化,2017/7/27 14:58:28,,2,1,0,0
2263245,总统府,2017/7/27 14:58:28,,2,1,0,0
2263246,影帝,2017/7/27 14:58:28,,2,1,0,0
2263247,国家级新药,2017/7/27 14:58:28,,2,1,0,0
2263248,碧池,2017/7/27 14:58:28,,2,1,0,0
2263249,遣返,2017/7/27 14:58:28,,2,1,0,0
2263250,然并卵,2017/7/27 14:58:28,,2,1,0,0
1666465,上门催收,2017/3/24 13:22:27,,2,1,0,0
1666468,置业顾问,2017/3/24 13:22:49,,2,1,0,0
1666475,苹果公司,2017/3/24 13:24:09,,2,1,0,0
1666484,苹果笔记本电脑,2017/3/24 13:24:47,,2,1,0,0
1666486,苹果表,2017/3/24 13:24:57,,2,1,0,0
1664378,传票,2017/3/23 23:04:54,,3,1,0,0
1675341,(2012|妲己|白*主|超摸|超模).*(梯台|梯苔|滴*蜡|滴蜡).*(倮|壹丝不带|捆绑|稞|项目),2017/3/28 15:31:47,,3,1,1,0
1666967,黄色录音,2017/3/24 14:53:48,,2,1,0,0
1750894,(即日|店|推出|百货|酬宾).*(优惠|会员|折|满|积分).*(享|情人|电|送).*(品|投资|高端|特),2017/4/22 10:13:17,,2,1,1,0
1669248,办理會員,2017/3/25 14:16:30,,2,1,0,0
1669257,办理会員,2017/3/25 14:16:51,,2,1,0,0
1664379,暴政,2017/3/23 23:04:54,,3,1,0,0
1669259,发票办理,2017/3/25 14:16:57,,2,1,0,0
1669287,办理退款,2017/3/25 14:18:49,,2,1,0,0
1669367,成人网,2017/3/25 14:40:40,,2,1,0,0
1669369,还珠格格成人版,2017/3/25 14:40:48,,2,1,1,0
1669371,(接收器).*(收看).*(成人).*(电话),2017/3/25 14:40:55,,2,1,1,0
1669373,成人用品,2017/3/25 14:41:02,,2,1,1,0
1669392,QQ群,2017/3/25 14:43:22,,2,1,0,0
1669396,加QQ群,2017/3/25 14:43:42,,2,1,0,0
1669783,六合彩,2017/3/25 21:57:49,default,1,1,0,0
1664380,中国好声音,2017/3/23 23:04:54,,3,1,0,0
1670225,开盘*.推荐,2017/3/26 16:13:20,,2,1,1,0
1670245,考试排名,2017/3/26 16:27:24,,2,1,0,0
1670247,考试*.高分,2017/3/26 16:27:38,,2,1,1,0
1670253,隐私图片,2017/3/26 16:29:44,,2,1,0,0
1670257,(制卡).*(提供).*(隐私),2017/3/26 16:29:57,,2,1,1,0
1673796,人人游戏,2017/3/28 09:10:58,,2,1,0,0
1673811,邪恶生命,2017/3/28 09:12:03,,2,1,0,0
1675357,(华纳英皇国际).*(顶级|靓妹|美M|真空).*(贴身热舞|新奇玩法),2017/3/28 15:33:57,,3,1,1,0
1675824,(各种).*(挑选).*,2017/3/28 16:46:12,,3,1,1,0
1664381,李洪志,2017/3/23 23:04:54,,3,1,0,0
1675869,(各种).*(品酒).*(享用).*,2017/3/28 16:53:08,,3,1,1,0
1664382,薄熙来,2017/3/23 23:04:54,,3,1,0,0
1675773,(祝福).*(幸福).*(品尝).*,2017/3/28 16:40:32,,3,1,1,0
1675943,(风骚|韵味).*(极品|精品).*,2017/3/28 17:12:52,,3,1,1,0
1679174,资本顾问,2017/3/29 16:17:41,,2,1,0,0
1686160,王八蛋,2017/3/31 17:11:25,,3,1,0,0
1664383,反动,2017/3/23 23:04:54,,3,1,0,0
1700459,共党,2017/4/6 13:06:22,default,1,1,0,0
1664384,胡景涛,2017/3/23 23:04:54,,3,1,0,0
1687083,海外置业,2017/4/1 09:30:11,,2,1,0,0
1699200,特殊用户,2017/4/6 09:51:58,,3,1,0,0
1735053,.*单位.*淘宝.*,2017/4/17 19:57:54,,2,1,1,0
1735055,.*单位.*票据.*,2017/4/17 19:58:04,,2,1,1,0
1750895,(推广|宣传|覆盖|出租).*(短信).*(群发|咨询).*(13|14|15|17|18),2017/4/22 10:13:17,,2,1,1,0
1664385,习近平,2017/3/23 23:04:54,,3,1,0,0
1664387,充.*气.*娃.*娃.*,2017/3/23 23:04:57,,3,1,1,0
1750896,(旅游).*(特价|经典).*(祥询|电话|戳).*(线路|签证|双飞),2017/4/22 10:13:17,,2,1,1,0
